required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number,competitor_price_booking,competitor_price_expedia,competitor_price_hotels,competitor_price_trivago,competitor_min_price,competitor_max_price,competitor_avg_price,competitor_price_std,price_vs_competitors,price_advantage,is_cheapest,competitor_count,price_volatility,price_position_below,price_position_above
0,1,2018,10,17,0,0,0,150.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,2,42,127.38552616973563,132.11101386983367,129.29609472478302,121.95899153181591,121.95899153181591,132.11101386983367,127.68790657404206,4.284158756326308,0.17473928443661876,-0.22992161640553516,0,4,0.03329107505421551,0,1
0,196,2018,9,4,0,0,0,96.05,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,1,36,92.5011319203631,76.83753415496666,100.8814965231706,106.38936481554214,76.83753415496666,106.38936481554214,94.15238185351062,12.878345046575609,0.020154754549298985,-0.25004011459146325,0,4,0.1353444316969609,0,0
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,4,24,126.04596265719947,149.65608835880863,139.7468545750684,106.67236068770477,106.67236068770477,149.65608835880863,130.53031656969532,18.6194451064226,-0.004062784674333941,-0.21868494483392467,0,4,0.14156010258331983,0,0
0,17,2018,12,10,1,0,5,95.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,0,50,109.78378999337339,125.02741788686741,107.8917015336987,95.36305341549513,95.36305341549513,125.02741788686741,109.51649070735866,12.16031849788323,-0.13255072924267158,0.0038070657607125196,1,4,0.11003171038142225,1,0
0,146,2018,8,9,0,0,0,113.56,0,False,False,False,False,False,True,False,False,False,False,True,False,True,2,3,3,32,126.42367216566508,144.9447568864619,122.8280746024161,99.85196497639987,99.85196497639987,144.9447568864619,123.51211715773574,18.512211409112545,-0.08057603890819895,-0.13728357801311214,0,4,0.14867799079876468,0,0
0,110,2018,5,5,0,0,0,101.58,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,5,18,124.7522123798155,116.71199592763038,95.03808095270378,94.09799891526328,94.09799891526328,124.7522123798155,107.65007204385324,15.463103115828138,-0.05638706903401317,-0.07951286075142132,0,4,0.1423202288313894,0,0
1,68,2018,3,18,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,11,109.2191465449945,129.98506797186118,112.80519292044056,139.66460203794117,109.2191465449945,139.66460203794117,122.91850236880936,14.379610350964398,-0.14333482778651283,0.035883328784115265,1,4,0.11604086618290012,1,0
0,73,2018,4,9,0,0,0,115.8,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,0,15,101.32654629264145,106.31515943799052,140.20343079803277,157.7447296627921,101.32654629264145,157.7447296627921,126.39746654786421,27.111532939399755,-0.08384239682407847,-0.1428397022983269,0,4,0.21281061291131517,0,0
0,92,2018,5,19,0,0,0,149.4,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,5,20,171.5250347571131,166.74752056506475,173.89071686493395,122.38610644463975,122.38610644463975,173.89071686493395,158.63734465793786,24.349436304353926,-0.05822931969679586,-0.22072679930854525,0,4,0.1525297000932242,0,0
0,171,2018,8,30,0,0,0,111.59,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,3,35,130.5559616445734,90.6921251740401,113.57562488598774,148.42895823809553,90.6921251740401,148.42895823809553,120.8131674856742,24.611739405723494,-0.0763424027167226,-0.2304265644437865,0,4,0.20204498342609759,0,0
1,134,2018,8,4,0,0,0,130.5,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,5,31,140.70347017009686,151.62525135770892,133.97665579520674,168.82689967135912,133.97665579520674,168.82689967135912,148.7830692485929,15.213403495819472,-0.12288407102319418,0.025949713213629284,1,4,0.10156958040811671,1,0
0,320,2018,8,18,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,5,33,135.08416381959626,149.9290722534071,103.40525231883034,126.43133714388269,103.40525231883034,149.9290722534071,128.7124563839291,19.462798078887005,-0.10653558147493498,-0.11212919480549668,0,4,0.1500457135842073,1,0
0,118,2018,4,13,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,15,95.23792636509701,113.21733814939071,96.4863352711144,98.27503823677108,95.23792636509701,113.21733814939071,100.8041595055933,8.368791548155755,-0.09775548503081885,0.045023306667336845,1,4,0.08220480959519104,0,0
0,30,2018,11,17,0,0,0,76.08,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,46,80.67957628331575,81.29894134641815,72.5567394154929,77.9405886372451,72.5567394154929,81.29894134641815,78.11896142061798,3.98493627250201,-0.026100723608440547,-0.048558695069403635,0,4,0.05036638753783688,0,0
0,30,2018,12,22,0,0,0,156.9,0,False,False,False,False,False,False,True,False,False,False,False,True,True,4,4,5,51,159.51534545900995,189.20880382149434,139.64135687017003,184.9820433200032,139.64135687017003,189.20880382149434,168.3368873676694,23.194476248395244,-0.06794047072219979,-0.12359263413543027,0,4,0.1369723786054641,0,0
0,189,2018,10,23,0,0,0,85.5,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,1,43,71.10973425484525,110.26980805530677,87.67661454027999,77.44878751690158,71.10973425484525,110.26980805530677,86.62623609183339,17.176623471835978,-0.013001096926795437,-0.20236703028002428,0,4,0.19602146843138007,0,0
0,55,2018,5,13,0,0,0,159.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,6,19,138.53206798721538,142.8362640894872,138.06154655155026,134.2982582460515,134.2982582460515,142.8362640894872,138.43203421857606,3.4944056439368834,0.1507452079225727,-0.18616579306741382,0,4,0.025061713138739644,0,1
0,55,2018,12,13,0,0,0,74.8,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,3,50,62.41741542110915,90.38529785618226,66.90476613116562,102.3481283190596,62.41741542110915,102.3481283190596,80.51390193187916,19.03391097224231,-0.07096789243568839,-0.19838348793120875,0,4,0.23350508957538155,0,0
0,16,2017,10,31,0,0,0,95.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,44,105.7111349722272,87.94314894380219,88.44939610346945,121.24827850211298,87.94314894380219,121.24827850211298,100.83798963040294,15.917302988232509,-0.05789474434982958,-0.08024332925248463,0,4,0.15630024754024133,0,0
0,24,2017,10,8,0,0,0,107.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,40,103.2126013885768,134.13002203967392,130.16922448224747,109.18651160290304,103.2126013885768,134.13002203967392,119.1745898783503,15.265360847239403,-0.10215759828313858,-0.036695118236234815,0,4,0.12702652751045077,1,0
0,8,2018,2,16,0,0,0,64.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,7,67.45232114788885,53.31913171665143,73.54484429440045,53.63573005610573,53.31913171665143,73.54484429440045,61.988006803761614,10.13786871391653,0.032457781754587606,-0.2003196214842517,0,4,0.1609491906213343,0,0
1,10,2017,11,2,0,0,0,82.95,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,3,44,102.64901394559793,72.68393763643681,87.13487598056646,112.41450374397951,72.68393763643681,112.41450374397951,93.72058282664517,17.465122740580618,-0.11492227749551558,-0.14124251791246883,0,4,0.18438571870429443,1,0
0,0,2017,9,21,0,0,0,155.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,3,38,144.87453593831478,181.21559799258984,145.08762478567118,128.61989664082162,128.61989664082162,181.21559799258984,149.94941383934935,22.22546552897907,0.03368193333560928,-0.20510126386469052,0,4,0.14723783924482756,0,0
0,12,2018,6,30,0,0,0,101.68,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,5,26,102.5723583825609,88.9069433601202,105.95059649035184,81.49919752805789,81.49919752805789,105.95059649035184,94.73227394027272,11.494440287945004,0.07334064485887591,-0.24761964637743128,0,4,0.12006860189194268,0,0
0,32,2017,9,5,0,0,0,94.5,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,36,110.33380799246633,81.77551102611235,103.01718311471978,91.42111284568779,81.77551102611235,110.33380799246633,96.63690374474656,12.601304417272154,-0.022112709140505026,-0.15560268366680696,0,4,0.1290629253280697,0,0
0,182,2018,9,30,0,0,0,117.9,2,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,39,109.08663970727265,127.32635421647659,100.41409175227449,145.28206592906196,100.41409175227449,145.28206592906196,120.52728790127142,19.95374174092511,-0.02179828275422184,-0.17413799141722003,0,4,0.1641914510355526,0,0
0,1,2018,6,27,0,0,0,127.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,2,26,108.63716633219808,156.32342476208808,154.37112045579494,163.85511945106904,108.63716633219808,163.85511945106904,145.79670775028754,25.108232885174843,-0.12892408916723613,-0.16902901914479992,0,4,0.17104084464813663,1,0
0,122,2018,6,16,0,0,0,116.1,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,5,24,110.67646609431269,107.3892967601676,125.60963143968492,132.26627918898478,107.3892967601676,132.26627918898478,118.9854183707875,11.885147414532435,-0.02425018468898298,-0.0811133278885884,0,4,0.099054931640144,0,0
0,40,2018,6,30,0,0,0,117.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,5,26,105.42167529293367,145.51390354012742,143.32527596007526,125.78747885652571,105.42167529293367,145.51390354012742,130.0120834124155,18.619729484423416,-0.09316121313120083,-0.11836583579603527,0,4,0.1421222302511594,0,0
1,123,2018,8,13,0,0,0,155.7,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,0,33,194.26080525607975,189.37710567479243,159.3674112745903,125.9074457134989,125.9074457134989,194.26080525607975,167.22819197974033,31.57283908526733,-0.06893689301584377,-0.23662265656864914,0,4,0.1876786447842799,0,0
0,40,2018,4,22,0,0,0,135.76,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,7,6,16,161.789994455646,148.34724858648926,146.7155224275637,136.0104362737218,136.0104362737218,161.789994455646,148.2158004358552,10.575092912683754,-0.08403827661576348,0.0018413018925828076,1,4,0.07087113349788832,0,0
0,105,2018,11,12,0,0,0,102.83,3,False,False,False,False,False,False,False,False,False,False,False,True,True,3,7,0,46,114.28173780970475,116.10986589929747,104.96274300525917,87.26416275149425,87.26416275149425,116.10986589929747,105.65462736643892,13.196299229986838,-0.026734535314220965,-0.17837605676494278,0,4,0.12372927041081508,0,0
0,443,2018,4,29,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,6,17,79.35667164661277,52.119485650077976,55.47808160879316,60.26964434264602,52.119485650077976,79.35667164661277,61.805970812032484,12.169053309751368,0.05167832728784995,-0.247134333527383,0,4,0.19375631253549538,0,0
0,2,2017,11,14,0,0,0,103.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,46,122.53798300348004,100.76007975285253,119.93937330039188,86.49465475514657,86.49465475514657,122.53798300348004,107.43302270296775,17.005019365661624,-0.04126312926356198,-0.1908250318077758,0,4,0.1568250975742301,0,0
0,317,2018,9,1,0,0,0,106.2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,35,96.19832051670062,97.94117250977528,107.91306928308104,140.19349630690604,96.19832051670062,140.19349630690604,110.56151465411574,20.417663767956313,-0.0394487599754801,-0.10396937731946194,0,4,0.18301708999971042,0,0
0,286,2018,9,16,0,0,0,58.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,37,71.9887626493653,50.36862196038086,59.918413874255066,70.82053562224047,50.36862196038086,71.9887626493653,63.274083526560425,10.176869664380858,-0.07545085223646768,-0.1614373735699014,0,4,0.1583355079683929,0,0
0,68,2018,3,10,0,0,0,73.95,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,5,10,78.9858050432447,73.24126599122575,72.70665879890512,78.64578448732486,72.70665879890512,78.9858050432447,75.8948785801751,3.3826870411950636,-0.025625952851621427,-0.017100788588480728,0,4,0.04399105770962465,0,0
0,148,2018,5,5,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,18,125.45678623583684,102.31456241270773,106.36172863178741,141.10311545348074,102.31456241270773,141.10311545348074,118.80904818345317,17.96498150584658,-0.11370386675090469,-0.029179009486937593,0,4,0.14994678430579272,1,0
0,68,2018,4,24,0,0,0,133.2,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,1,17,164.12930612891228,156.323720624515,148.97804151864108,122.66962669524641,122.66962669524641,164.12930612891228,148.0251737418287,18.000191511355204,-0.10015305753118285,-0.0858433630919466,0,4,0.12078624744661427,1,0
0,30,2018,3,30,0,0,0,85.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,4,13,82.61707667064341,94.30410803981172,94.8392554677972,115.68916642476276,82.61707667064341,115.68916642476276,96.86240165075378,13.760018681215765,-0.1173045625249099,-0.03489500531287843,0,4,0.14060577350555734,1,0
0,14,2018,11,3,0,0,0,112.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,5,44,97.50987515166591,142.58429216114612,128.69922392323267,94.42085919522317,94.42085919522317,142.58429216114612,115.80356260781697,23.63179046781937,-0.03284495331718079,-0.18617857277098543,0,4,0.20232080203894257,0,0
0,117,2018,6,5,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,5,1,23,101.73351922462224,94.43721043351684,133.16894971547643,139.02165251714118,94.43721043351684,139.02165251714118,117.09033297268917,22.274801776820045,-0.06055438389045285,-0.1647951003110078,0,4,0.18862510771285193,0,0
0,85,2018,7,13,0,0,0,91.48,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,4,28,92.98663743162376,74.30593330409793,90.99800432434412,90.62310438121914,74.30593330409793,92.98663743162376,87.22841986032125,8.67719959476281,0.048740767590273903,-0.2311264515798085,0,4,0.09834925762583202,0,0
0,1,2018,10,20,0,0,0,135.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,5,42,161.49871696378682,144.2729077081033,131.68102791723305,118.33360544929221,118.33360544929221,161.49871696378682,138.94656450960383,18.39068256284574,-0.02840346951745647,-0.14084244697377704,0,4,0.13141217597795107,0,0
0,25,2018,10,17,0,0,0,129.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,2,42,156.85575281043143,100.6915504756273,133.2059513417929,152.70096142599007,100.6915504756273,156.85575281043143,135.86355401346043,25.614471063137074,-0.05051799257938178,-0.28114026838056144,0,4,0.18715333857703206,0,0
0,289,2018,12,28,0,0,0,70.55,2,False,True,False,False,False,False,False,False,False,False,False,True,False,2,6,4,52,58.076617492128726,85.0387285766128,63.99760794413484,82.43948272954471,58.076617492128726,85.0387285766128,72.38810918560527,13.370210502849313,-0.025392418814149564,-0.21477460373035362,0,4,0.18218497044302942,0,0
0,28,2017,10,19,0,0,0,75.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,5,3,42,79.12078193892602,78.99190199174288,84.78532173379435,100.63730160468178,78.99190199174288,100.63730160468178,85.88382681728625,10.199822474736651,-0.12672731549842406,0.05053558518137918,1,4,0.11739610061359904,1,0
0,80,2018,3,29,0,0,0,72.25,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,4,3,13,73.11765468964967,75.39687844989872,76.94776958255214,69.37036067429298,69.37036067429298,76.94776958255214,73.70816584909838,3.2920125436127647,-0.01978296206805172,-0.041511090582726985,0,4,0.0440649627279331,0,0
0,11,2017,10,9,0,0,0,155.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,0,41,142.93628688656307,151.2409134192134,143.87039065542453,192.87633666041876,142.93628688656307,192.87633666041876,157.73098190540492,23.722815602360576,-0.017314175518432725,-0.08439923392588841,0,4,0.1494529632311989,0,0
0,162,2018,7,25,0,0,0,121.5,2,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,2,30,106.32927538027953,119.37203338972031,142.11769576291292,162.14154434686765,106.32927538027953,162.14154434686765,132.4901372199451,24.68718404624428,-0.08295060636627252,-0.14267683632248404,0,4,0.18493638976165278,0,0
0,155,2018,6,28,0,0,0,90.95,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,3,26,88.70380592601359,92.11526833992447,98.1398823039396,96.82940202042043,88.70380592601359,98.1398823039396,93.94708964757453,4.34874803293531,-0.031901889231668215,-0.02532240923078239,0,4,0.04580180444789864,0,0
