required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number
0,12,2018,9,14,0,0,0,100.0,1,False,True,False,False,False,False,False,False,False,True,False,False,True,2,2,4,37
0,33,2018,2,8,0,0,0,80.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,3,6
0,164,2017,10,2,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,40
1,78,2018,3,24,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,12
0,18,2018,5,31,0,0,0,112.8,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,3,22
0,21,2018,8,15,0,0,0,151.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,33
0,0,2017,11,9,0,0,0,91.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,3,45
0,152,2018,8,13,0,0,0,146.7,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,0,33
0,43,2017,10,2,0,0,0,58.4,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,0,40
0,177,2018,7,26,0,0,0,80.75,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,3,30
0,47,2018,5,21,0,0,0,76.5,0,False,True,False,False,False,False,False,False,False,False,True,False,True,2,2,0,21
0,57,2018,9,7,0,0,0,140.13,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,4,36
0,60,2017,11,15,0,0,0,76.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,6,2,46
0,102,2017,10,16,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,0,42
0,71,2018,10,18,0,0,0,108.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,3,42
0,1,2018,6,11,0,0,0,166.0,3,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,0,24
0,4,2018,1,16,0,0,0,67.5,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,1,3
0,25,2017,9,14,0,0,0,78.54,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,3,37
0,209,2018,11,6,0,0,0,152.1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1,4,1,45
0,93,2018,10,15,0,0,0,115.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,0,42
0,53,2017,9,2,0,0,0,66.53,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,7,5,35
0,302,2018,12,29,0,0,0,90.3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,5,52
0,122,2018,4,15,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,15
0,16,2018,3,11,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,6,10
0,28,2018,8,28,0,0,0,115.37,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6,1,35
0,161,2018,3,25,0,0,0,130.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,12
0,57,2018,12,9,0,0,0,126.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,6,49
0,19,2018,6,12,0,0,0,94.35,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,24
0,109,2018,7,6,0,0,0,118.46,4,False,False,False,False,True,False,False,False,False,False,False,True,True,3,6,4,27
0,239,2018,6,15,0,0,0,90.6,0,True,False,False,False,False,False,False,False,False,False,False,True,False,1,2,4,24
0,33,2018,3,5,0,0,0,82.9,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,0,10
0,11,2017,8,18,0,0,0,95.33,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,4,33
0,40,2018,4,21,0,0,0,135.64,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,7,5,16
0,45,2018,6,18,0,0,0,122.4,0,False,False,False,False,True,False,False,False,False,False,True,False,True,3,2,0,25
0,41,2018,5,9,0,0,0,116.1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,2,19
0,167,2018,6,28,0,0,0,62.18,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,3,26
0,62,2018,3,9,0,0,0,63.75,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,4,10
0,113,2018,9,7,0,0,0,118.8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,5,4,36
1,1,2018,8,10,0,0,0,167.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,4,32
0,68,2018,4,24,0,0,0,108.38,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,1,17
0,245,2018,10,28,0,0,0,128.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,6,43
0,80,2018,3,17,0,0,0,80.33,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,11
0,7,2018,8,22,0,0,0,140.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,34
0,128,2017,8,8,0,0,0,76.5,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,1,32
0,100,2018,5,1,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,18
0,118,2018,4,3,0,0,0,87.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,14
0,166,2018,11,1,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,3,44
0,41,2017,9,4,0,0,0,83.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,1,0,36
0,174,2018,8,13,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,0,33
0,27,2017,12,27,0,0,0,104.5,3,True,False,False,False,False,False,False,False,False,False,True,False,True,3,3,2,52
0,2,2018,11,16,0,0,0,92.54,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,8,4,46
0,37,2018,10,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,5,41
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,4,24
0,68,2018,1,2,1,1,0,63.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,1
0,189,2018,10,28,0,0,0,109.8,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,6,43
0,10,2018,5,16,0,0,0,103.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,2,20
0,19,2018,2,20,0,0,0,130.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,1,8
0,61,2018,3,23,0,0,0,117.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,4,12
0,95,2017,12,29,0,0,0,60.5,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,4,52
0,83,2017,9,30,0,0,0,112.2,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,5,39
0,37,2018,8,1,0,0,0,135.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,2,31
0,19,2018,7,25,0,0,0,151.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,2,30
0,22,2017,12,26,0,0,0,59.09,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,1,52
0,151,2018,7,9,0,0,0,103.09,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,0,28
0,26,2018,2,28,0,0,0,87.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,2,9
0,27,2018,4,17,0,0,0,137.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,1,16
0,79,2018,6,24,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,25
0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,23
0,189,2018,7,17,0,0,0,99.45,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,1,29
0,320,2018,8,18,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,5,33
0,27,2018,2,22,0,0,0,130.0,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,3,8
0,51,2018,5,22,1,0,3,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,1,21
0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,6,24
0,52,2018,7,8,0,0,0,132.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,6,27
0,13,2017,10,18,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,2,42
0,46,2018,11,11,0,0,0,79.2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,6,45
0,84,2018,8,28,0,0,0,159.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1,35
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,4,24
0,19,2017,10,6,1,1,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,40
0,67,2018,5,27,0,0,0,140.4,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,6,21
0,0,2017,8,11,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,4,32
0,273,2017,7,17,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,0,29
0,110,2017,7,25,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,30
0,0,2017,12,15,1,0,1,75.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,4,50
0,32,2017,10,23,0,0,0,75.0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,0,43
0,282,2017,10,10,0,0,0,76.67,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,41
0,38,2018,10,2,0,0,0,126.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,1,40
0,175,2018,7,23,0,0,0,85.5,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,30
0,143,2018,8,18,0,0,0,140.7,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,5,33
0,127,2018,6,26,0,0,0,103.7,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,1,26
0,0,2017,9,8,0,0,0,142.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,4,36
0,95,2018,12,21,0,0,0,103.7,3,False,False,False,False,False,False,False,False,False,False,False,True,True,3,7,4,51
0,118,2018,6,6,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,2,23
0,45,2018,11,10,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,45
0,69,2018,7,25,0,0,0,137.7,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,2,30
0,57,2018,9,7,0,0,0,87.3,3,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,4,36
0,39,2017,8,14,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,33
0,0,2018,2,24,0,0,0,97.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,5,8
0,89,2018,8,15,0,0,0,150.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,2,33
0,85,2018,3,29,0,0,0,82.45,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,3,13
1,4,2018,7,1,1,0,3,103.0,1,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1,6,26
0,11,2018,7,5,0,0,0,145.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,8,3,27
0,12,2018,7,11,0,0,0,145.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,2,28
0,77,2018,5,14,0,0,0,134.85,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,0,20
0,14,2018,10,22,0,0,0,168.25,1,False,False,False,False,False,False,True,False,False,False,False,True,True,3,2,0,43
0,1,2018,2,28,0,0,0,60.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,2,9
0,133,2018,6,13,0,0,0,76.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,2,24
0,3,2017,8,10,0,0,0,63.5,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,3,32
0,19,2018,9,18,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,1,38
0,86,2018,9,3,0,0,0,90.95,3,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,0,36
0,23,2017,10,16,0,0,0,98.4,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,42
0,65,2018,9,22,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,5,38
0,1,2018,11,16,0,0,0,130.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,4,46
0,66,2017,11,19,0,0,0,81.9,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,6,46
0,50,2018,2,22,0,0,0,78.85,1,False,False,False,False,False,False,False,False,False,False,False,True,True,3,5,3,8
0,87,2018,6,26,0,0,0,141.3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,2,5,1,26
0,159,2018,4,9,0,0,0,70.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,15
0,39,2018,8,13,0,0,0,170.1,2,True,False,False,False,False,False,False,False,False,False,False,True,True,2,5,0,33
0,386,2018,10,23,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2,1,43
0,102,2018,7,10,0,0,0,82.45,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,1,28
0,36,2018,12,10,0,0,0,68.07,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,8,0,50
0,50,2018,10,4,0,0,0,118.8,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,3,40
0,115,2018,10,27,0,0,0,104.4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,5,43
0,0,2018,3,23,1,0,12,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,4,12
0,35,2018,3,3,0,0,0,71.1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,5,9
0,17,2018,5,21,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,0,21
0,237,2018,9,13,0,0,0,116.62,1,False,False,False,False,True,False,False,False,False,False,False,True,False,2,15,3,37
0,125,2018,9,7,0,0,0,136.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,36
0,32,2018,12,2,0,0,0,147.9,0,False,False,False,False,False,False,True,False,False,False,False,True,False,4,4,6,48
0,5,2018,9,18,0,0,0,123.7,0,False,True,False,False,False,False,False,False,False,False,True,False,True,2,2,1,38
0,91,2018,6,19,0,0,0,135.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,1,25
0,102,2017,10,16,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,42
0,155,2018,12,26,0,0,0,115.6,1,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,2,52
0,11,2017,9,15,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,4,37
0,0,2018,2,19,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0,8
0,86,2018,3,23,0,0,0,73.83,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,5,4,12
1,18,2018,10,18,1,3,19,67.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,3,42
0,58,2018,3,4,0,0,0,80.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,9
0,54,2018,4,30,0,0,0,85.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,2,3,0,18
0,25,2018,7,23,0,0,0,152.1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,3,5,0,30
0,107,2017,9,9,0,0,0,89.25,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,36
0,100,2018,9,28,0,0,0,110.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,4,4,39
0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,19
0,29,2018,3,18,0,0,0,79.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,6,11
0,221,2018,8,12,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,6,32
0,213,2018,10,1,0,0,0,102.85,2,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,0,40
0,198,2018,9,9,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,36
0,81,2018,1,29,0,0,0,62.37,2,False,False,True,False,False,False,False,False,False,False,False,True,True,2,3,0,5
0,23,2018,4,8,0,0,0,98.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,6,14
0,26,2017,9,17,0,0,0,117.67,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,37
0,20,2018,6,18,0,0,0,141.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,25
0,124,2018,12,26,0,0,0,156.61,2,False,False,False,False,False,False,True,False,False,False,False,True,False,3,4,2,52
0,85,2018,8,3,0,0,0,152.1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,4,31
0,167,2018,8,6,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,0,32
0,71,2018,5,30,0,0,0,119.85,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,22
0,48,2018,11,4,0,0,0,97.2,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,44
