required_car_parking_space,lead_time,arrival_year,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status_Canceled,booking_status_Not_Canceled,total_guests,total_nights,arrival_date_num,adjusted_price,booking_ratio,price_per_guest,stay_density,arrival_month_sin,arrival_month_cos,meal_plan_category,meal_plan_category_num,market_segment_group,room_economy,room_standard,room_premium,room_category,room_category_num,customer_cluster
0,27,2018,4,0,0,0,142.72,0,1,0,3,6,736799,164.128,0.0,47.57333333333333,0.21428571428571427,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,13,2018,5,0,0,0,90.0,0,0,1,1,3,736823,103.49999999999999,0.0,90.0,0.21428571428571427,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,245,2018,6,0,0,0,75.0,0,1,0,2,2,736862,86.25,0.0,37.5,0.008130081300813009,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,11,2018,11,0,0,0,111.0,1,1,0,2,2,737016,127.64999999999999,0.0,55.5,0.16666666666666666,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,266,2018,10,0,0,0,86.7,2,0,1,2,4,736997,99.705,0.0,43.35,0.0149812734082397,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,39,2018,3,0,0,0,117.9,1,0,1,2,1,736781,135.585,0.0,58.95,0.025,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,112,2018,5,0,0,0,101.58,1,0,1,2,4,736818,116.817,0.0,50.79,0.035398230088495575,0.49999999999999994,-0.8660254037844387,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,88,2018,4,0,0,0,58.9,1,0,1,2,3,736792,67.735,0.0,29.45,0.033707865168539325,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,56,2018,6,0,0,0,120.0,0,0,1,2,1,736853,138.0,0.0,60.0,0.017543859649122806,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,73,2018,4,0,0,0,107.1,0,1,0,2,5,736791,123.16499999999998,0.0,53.55,0.06756756756756757,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,80,2018,5,0,0,0,126.9,1,0,1,2,2,736816,145.935,0.0,63.45,0.024691358024691357,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,130,2018,9,0,0,0,139.5,2,1,0,2,3,736966,160.42499999999998,0.0,69.75,0.022900763358778626,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,69,2018,4,0,0,0,80.75,1,0,1,2,4,736788,92.8625,0.0,40.375,0.05714285714285714,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,273,2017,7,0,0,0,109.0,0,1,0,2,2,736527,125.35,0.0,54.5,0.0072992700729927005,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,55,2018,4,0,0,0,104.0,0,0,1,2,1,736790,119.6,0.0,52.0,0.017857142857142856,0.8660254037844387,-0.4999999999999998,Media Pensión,1,Leisure,1,0,0,Económica,0,1
0,4,2018,11,1,1,5,65.0,1,0,1,1,3,736999,74.75,0.7142857142857143,65.0,0.6,-0.5000000000000004,0.8660254037844384,Desayuno,0,Business,1,0,0,Económica,0,1
0,97,2018,5,0,0,0,140.4,0,0,1,2,3,736838,161.46,0.0,70.2,0.030612244897959183,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,44,2018,2,0,0,0,75.0,0,0,1,2,3,736742,86.25,0.0,37.5,0.06666666666666667,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,31,2018,4,0,0,0,94.5,0,1,0,2,1,736798,108.675,0.0,47.25,0.03125,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,0,2018,6,0,0,0,109.0,0,0,1,2,1,736850,125.35,0.0,54.5,1.0,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,62,2018,11,0,0,0,105.0,2,0,1,2,4,737010,120.74999999999999,0.0,52.5,0.06349206349206349,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,86,2018,4,0,0,0,107.95,1,0,1,2,4,736801,124.1425,0.0,53.975,0.04597701149425287,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,197,2018,8,0,0,0,85.5,1,0,1,2,2,736907,98.32499999999999,0.0,42.75,0.010101010101010102,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,143,2018,7,0,0,0,105.3,2,0,1,2,2,736887,121.09499999999998,0.0,52.65,0.013888888888888888,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,8,2018,6,0,0,0,156.0,0,1,0,2,2,736860,179.39999999999998,0.0,78.0,0.2222222222222222,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,13,2018,11,0,0,0,73.15,1,0,1,1,2,737014,84.1225,0.0,73.15,0.14285714285714285,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,280,2018,9,0,0,0,110.0,0,1,0,2,3,736956,126.49999999999999,0.0,55.0,0.010676156583629894,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,11,2017,9,0,0,0,87.4,1,0,1,3,1,736585,100.51,0.0,29.133333333333336,0.08333333333333333,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,317,2018,9,0,0,0,120.0,0,1,0,2,2,736952,138.0,0.0,60.0,0.006289308176100629,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,185,2018,12,0,0,0,79.2,0,1,0,2,3,737044,91.08,0.0,39.6,0.016129032258064516,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,160,2018,6,0,0,0,90.95,1,0,1,2,4,736875,104.5925,0.0,45.475,0.024844720496894408,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,104,2018,10,0,0,0,91.48,1,0,1,2,4,736985,105.202,0.0,45.74,0.0380952380952381,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,11,2018,11,0,0,0,150.0,1,1,0,3,1,737003,172.5,0.0,50.0,0.08333333333333333,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,2,2018,3,0,0,0,89.0,0,0,1,2,1,736775,102.35,0.0,44.5,0.3333333333333333,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,14,2018,8,0,0,0,91.43,1,0,1,2,5,736923,105.1445,0.0,45.715,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,22,2018,5,0,0,0,140.0,0,0,1,2,2,736834,161.0,0.0,70.0,0.08695652173913043,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,37,2017,10,0,0,0,87.78,0,0,1,2,7,736626,100.94699999999999,0.0,43.89,0.18421052631578946,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,292,2018,7,0,0,0,115.0,0,1,0,2,2,736896,132.25,0.0,57.5,0.006825938566552901,-0.4999999999999997,-0.8660254037844388,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,11,2017,9,0,0,0,80.85,1,0,1,2,3,736581,92.97749999999999,0.0,40.425,0.25,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,86,2018,3,0,0,0,82.45,1,0,1,2,4,736784,94.8175,0.0,41.225,0.04597701149425287,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,109,2018,10,0,0,0,108.0,0,1,0,2,1,736978,124.19999999999999,0.0,54.0,0.00909090909090909,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,72,2018,4,0,0,0,96.3,1,0,1,2,2,736786,110.74499999999999,0.0,48.15,0.0273972602739726,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,196,2018,8,0,0,0,99.45,0,1,0,2,6,736928,114.36749999999999,0.0,49.725,0.030456852791878174,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,56,2018,5,0,0,0,140.4,1,0,1,2,2,736827,161.46,0.0,70.2,0.03508771929824561,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,189,2018,8,0,0,0,72.25,0,0,1,2,4,736914,83.08749999999999,0.0,36.125,0.021052631578947368,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,126,2018,8,0,0,0,126.0,0,0,1,2,5,736921,144.89999999999998,0.0,63.0,0.03937007874015748,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,303,2018,8,0,0,0,78.0,0,1,0,2,5,736925,89.69999999999999,0.0,39.0,0.01644736842105263,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,81,2018,11,0,0,0,146.6,1,0,1,1,4,737004,168.58999999999997,0.0,146.6,0.04878048780487805,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,54,2018,10,0,0,0,118.8,0,1,0,2,3,736977,136.61999999999998,0.0,59.4,0.05454545454545454,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,15,2018,10,0,0,0,145.0,0,1,0,1,1,736973,166.75,0.0,145.0,0.0625,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,86,2018,4,0,0,0,84.58,0,1,0,2,4,736790,97.267,0.0,42.29,0.04597701149425287,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,161,2018,3,0,0,0,130.0,0,1,0,2,3,736778,149.5,0.0,65.0,0.018518518518518517,1.0,6.123233995736766e-17,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,147,2018,8,0,0,0,118.88,1,1,0,2,14,736909,136.712,0.0,59.44,0.0945945945945946,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,92,2018,5,0,0,0,101.52,0,0,1,2,3,736844,116.74799999999999,0.0,50.76,0.03225806451612903,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,87,2017,9,0,0,0,100.0,0,1,0,2,1,736583,114.99999999999999,0.0,50.0,0.011363636363636364,-1.0,-1.8369701987210297e-16,Desayuno,0,Business,1,0,0,Económica,0,0
0,109,2018,3,0,0,0,58.0,0,0,1,2,3,736773,66.69999999999999,0.0,29.0,0.02727272727272727,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,127,2018,3,0,0,0,61.5,2,0,1,2,4,736776,70.725,0.0,30.75,0.03125,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,418,2018,9,0,0,0,107.0,0,1,0,2,3,736963,123.05,0.0,53.5,0.007159904534606206,-1.0,-1.8369701987210297e-16,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,156,2018,8,0,0,0,87.3,1,0,1,2,5,736930,100.395,0.0,43.65,0.03184713375796178,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,80,2017,7,0,0,0,76.5,1,1,0,2,2,736526,87.975,0.0,38.25,0.024691358024691357,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,211,2018,12,0,0,0,63.75,0,1,0,2,4,737044,73.3125,0.0,31.875,0.018867924528301886,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,2
0,273,2018,5,0,0,0,95.0,0,1,0,2,3,736827,109.24999999999999,0.0,47.5,0.010948905109489052,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,58,2018,11,0,0,0,75.0,1,0,1,2,3,737017,86.25,0.0,37.5,0.05084745762711865,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,433,2018,9,0,0,0,70.0,0,1,0,2,3,736945,80.5,0.0,35.0,0.0069124423963133645,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,111,2018,5,0,0,0,101.58,1,0,1,2,4,736816,116.817,0.0,50.79,0.03571428571428571,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,34,2018,8,0,0,0,85.0,0,0,1,2,5,736927,97.74999999999999,0.0,42.5,0.14285714285714285,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,17,2018,12,0,0,0,98.39,0,0,1,2,6,737031,113.1485,0.0,49.195,0.3333333333333333,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,6,2017,9,0,0,0,106.07,1,0,1,2,3,736594,121.98049999999998,0.0,53.035,0.42857142857142855,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,32,2018,7,0,0,0,105.0,1,0,1,2,2,736893,120.74999999999999,0.0,52.5,0.06060606060606061,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,4,2017,9,0,0,0,145.0,2,0,1,2,1,736594,166.75,0.0,72.5,0.2,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,195,2018,8,0,0,0,106.03,1,1,0,3,3,736919,121.93449999999999,0.0,35.343333333333334,0.015306122448979591,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,119,2018,8,0,0,0,114.3,1,0,1,2,4,736919,131.445,0.0,57.15,0.03333333333333333,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,13,2018,12,0,0,0,88.0,0,0,1,1,2,737033,101.19999999999999,0.0,88.0,0.14285714285714285,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,59,2017,10,0,0,0,89.25,2,0,1,2,2,736617,102.63749999999999,0.0,44.625,0.03333333333333333,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,78,2018,3,0,0,0,86.32,1,0,1,3,7,736773,99.26799999999999,0.0,28.77333333333333,0.08860759493670886,1.0,6.123233995736766e-17,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,335,2018,10,0,0,0,90.0,1,0,1,2,3,736980,103.49999999999999,0.0,45.0,0.008928571428571428,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,103,2017,8,0,0,0,55.96,0,0,1,2,7,736563,64.354,0.0,27.98,0.0673076923076923,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,0,2018,6,0,0,0,109.0,1,0,1,1,2,736853,125.35,0.0,109.0,2.0,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,118,2018,3,0,0,0,86.0,0,0,1,2,1,736754,98.89999999999999,0.0,43.0,0.008403361344537815,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,56,2018,9,0,0,0,118.95,0,0,1,2,6,736942,136.7925,0.0,59.475,0.10526315789473684,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,107,2018,6,0,0,0,130.0,1,0,1,2,2,736855,149.5,0.0,65.0,0.018518518518518517,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,70,2018,4,0,0,0,90.56,1,0,1,2,4,736798,104.14399999999999,0.0,45.28,0.056338028169014086,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,76,2018,4,0,0,0,87.3,1,0,1,2,2,736785,100.395,0.0,43.65,0.025974025974025976,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,144,2018,5,0,0,0,177.65,1,1,0,4,4,736841,204.29749999999999,0.0,44.4125,0.027586206896551724,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,0,1,Premium,2,0
0,15,2018,3,0,0,0,127.0,1,0,1,3,2,736771,146.04999999999998,0.0,42.333333333333336,0.125,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,32,2018,2,0,0,0,72.9,0,1,0,1,3,736730,83.835,0.0,72.9,0.09090909090909091,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,49,2018,5,0,0,0,159.3,0,1,0,3,2,736821,183.195,0.0,53.1,0.04,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,77,2018,5,0,0,0,135.15,1,0,1,3,4,736826,155.42249999999999,0.0,45.050000000000004,0.05128205128205128,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,22,2018,10,0,0,0,90.0,0,0,1,1,2,736995,103.49999999999999,0.0,90.0,0.08695652173913043,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,0,2017,10,0,0,0,114.0,0,0,1,2,1,736620,131.1,0.0,57.0,1.0,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
1,58,2018,6,0,0,0,125.1,1,0,1,3,1,736866,143.86499999999998,0.0,41.699999999999996,0.01694915254237288,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,4,2017,8,0,0,0,95.13,1,0,1,2,8,736555,109.39949999999999,0.0,47.565,1.6,-0.8660254037844385,-0.5000000000000004,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,117,2018,4,0,0,0,105.84,0,1,0,2,2,736813,121.716,0.0,52.92,0.01694915254237288,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,36,2018,12,0,0,0,102.0,0,1,0,2,4,737054,117.3,0.0,51.0,0.10810810810810811,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,35,2018,12,0,0,0,74.8,2,0,1,2,4,737030,86.02,0.0,37.4,0.1111111111111111,-2.4492935982947064e-16,1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,31,2018,4,0,0,0,94.5,0,1,0,2,1,736808,108.675,0.0,47.25,0.03125,0.8660254037844387,-0.4999999999999998,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,79,2018,6,0,0,0,120.6,0,0,1,2,6,736861,138.68999999999997,0.0,60.3,0.075,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,1,2017,10,0,0,0,139.33,0,0,1,2,3,736611,160.2295,0.0,69.665,1.5,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,21,2017,9,0,0,0,105.0,0,0,1,2,2,736575,120.74999999999999,0.0,52.5,0.09090909090909091,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,12,2018,9,0,0,0,100.0,1,0,1,2,2,736951,114.99999999999999,0.0,50.0,0.15384615384615385,-1.0,-1.8369701987210297e-16,Sin Comida,2,Business,1,0,0,Económica,0,1
0,33,2018,2,0,0,0,80.3,1,0,1,2,1,736733,92.34499999999998,0.0,40.15,0.029411764705882353,0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,164,2017,10,0,0,0,100.0,0,0,1,1,2,736604,114.99999999999999,0.0,100.0,0.012121212121212121,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
1,78,2018,3,0,0,0,105.3,1,0,1,2,3,736777,121.09499999999998,0.0,52.65,0.0379746835443038,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,18,2018,5,0,0,0,112.8,0,1,0,2,4,736845,129.72,0.0,56.4,0.21052631578947367,0.49999999999999994,-0.8660254037844387,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,21,2018,8,0,0,0,151.0,0,1,0,2,3,736921,173.64999999999998,0.0,75.5,0.13636363636363635,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,0,2017,11,0,0,0,91.0,1,0,1,1,4,736642,104.64999999999999,0.0,91.0,4.0,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,152,2018,8,0,0,0,146.7,1,1,0,3,3,736919,168.70499999999998,0.0,48.9,0.0196078431372549,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,43,2017,10,0,0,0,58.4,0,0,1,2,5,736604,67.16,0.0,29.2,0.11363636363636363,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,177,2018,7,0,0,0,80.75,1,1,0,2,4,736901,92.8625,0.0,40.375,0.02247191011235955,-0.4999999999999997,-0.8660254037844388,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,47,2018,5,0,0,0,76.5,0,0,1,2,2,736835,87.975,0.0,38.25,0.041666666666666664,0.49999999999999994,-0.8660254037844387,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,57,2018,9,0,0,0,140.13,0,0,1,3,3,736944,161.1495,0.0,46.71,0.05172413793103448,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,60,2017,11,0,0,0,76.0,1,0,1,2,6,736648,87.39999999999999,0.0,38.0,0.09836065573770492,-0.5000000000000004,0.8660254037844384,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,102,2017,10,0,0,0,101.5,0,1,0,2,2,736618,116.725,0.0,50.75,0.019417475728155338,-0.8660254037844386,0.5000000000000001,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,71,2018,10,0,0,0,108.0,1,0,1,2,3,736985,124.19999999999999,0.0,54.0,0.041666666666666664,-0.8660254037844386,0.5000000000000001,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,1,2018,6,0,0,0,166.0,3,0,1,3,2,736856,190.89999999999998,0.0,55.333333333333336,1.0,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,4,2018,1,0,0,0,67.5,0,0,1,2,2,736710,77.625,0.0,33.75,0.4,0.49999999999999994,0.8660254037844387,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,25,2017,9,0,0,0,78.54,1,0,1,2,4,736586,90.321,0.0,39.27,0.15384615384615385,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,209,2018,11,0,0,0,152.1,1,1,0,1,4,737004,174.915,0.0,152.1,0.01904761904761905,-0.5000000000000004,0.8660254037844384,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,93,2018,10,0,0,0,115.0,0,1,0,1,3,736982,132.25,0.0,115.0,0.031914893617021274,-0.8660254037844386,0.5000000000000001,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,53,2017,9,0,0,0,66.53,2,0,1,2,7,736574,76.50949999999999,0.0,33.265,0.12962962962962962,-1.0,-1.8369701987210297e-16,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,302,2018,12,0,0,0,90.3,2,1,0,2,3,737057,103.84499999999998,0.0,45.15,0.009900990099009901,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,1,0,0,Económica,0,2
0,122,2018,4,0,0,0,85.0,0,0,1,2,2,736799,97.74999999999999,0.0,42.5,0.016260162601626018,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,1,0,0,Económica,0,0
0,16,2018,3,0,0,0,75.0,0,0,1,1,1,736764,86.25,0.0,75.0,0.058823529411764705,1.0,6.123233995736766e-17,Desayuno,0,Business,1,0,0,Económica,0,1
0,28,2018,8,0,0,0,115.37,1,1,0,2,6,736934,132.6755,0.0,57.685,0.20689655172413793,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,161,2018,3,0,0,0,130.0,0,1,0,2,3,736778,149.5,0.0,65.0,0.018518518518518517,1.0,6.123233995736766e-17,Media Pensión,1,Leisure,1,0,0,Económica,0,0
0,57,2018,12,0,0,0,126.0,2,0,1,3,2,737037,144.89999999999998,0.0,42.0,0.034482758620689655,-2.4492935982947064e-16,1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,19,2018,6,0,0,0,94.35,1,0,1,2,1,736857,108.50249999999998,0.0,47.175,0.05,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,109,2018,7,0,0,0,118.46,4,0,1,3,6,736881,136.22899999999998,0.0,39.486666666666665,0.05454545454545454,-0.4999999999999997,-0.8660254037844388,Desayuno,0,Leisure,0,1,0,Estándar,1,0
0,239,2018,6,0,0,0,90.6,0,1,0,1,2,736860,104.18999999999998,0.0,90.6,0.008333333333333333,1.2246467991473532e-16,-1.0,Media Pensión,1,Leisure,1,0,0,Económica,0,2
0,33,2018,3,0,0,0,82.9,2,0,1,1,3,736758,95.335,0.0,82.9,0.08823529411764706,1.0,6.123233995736766e-17,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,11,2017,8,0,0,0,95.33,1,0,1,2,3,736559,109.6295,0.0,47.665,0.25,-0.8660254037844385,-0.5000000000000004,Desayuno,0,Leisure,1,0,0,Económica,0,1
0,40,2018,4,0,0,0,135.64,1,0,1,3,7,736805,155.98599999999996,0.0,45.21333333333333,0.17073170731707318,0.8660254037844387,-0.4999999999999998,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,45,2018,6,0,0,0,122.4,0,0,1,3,2,736863,140.76,0.0,40.800000000000004,0.043478260869565216,1.2246467991473532e-16,-1.0,Desayuno,0,Leisure,0,1,0,Estándar,1,1
0,41,2018,5,0,0,0,116.1,0,1,0,2,4,736823,133.515,0.0,58.05,0.09523809523809523,0.49999999999999994,-0.8660254037844387,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,167,2018,6,0,0,0,62.18,0,1,0,2,4,736873,71.50699999999999,0.0,31.09,0.023809523809523808,1.2246467991473532e-16,-1.0,Sin Comida,2,Leisure,1,0,0,Económica,0,0
0,62,2018,3,0,0,0,63.75,0,1,0,2,4,736762,73.3125,0.0,31.875,0.06349206349206349,1.0,6.123233995736766e-17,Sin Comida,2,Leisure,1,0,0,Económica,0,1
0,113,2018,9,0,0,0,118.8,0,1,0,1,5,736944,136.61999999999998,0.0,118.8,0.043859649122807015,-1.0,-1.8369701987210297e-16,Desayuno,0,Leisure,1,0,0,Económica,0,0
